order_id,expected_reason_code,note
order_001149,matched,"clean order, should reconcile on both legs"
order_001150,matched,"clean order, should reconcile on both legs"
order_001151,matched,"clean order, should reconcile on both legs"
order_001152,matched,"clean order, should reconcile on both legs"
order_001153,matched,"clean order, should reconcile on both legs"
order_001154,matched,"clean order, should reconcile on both legs"
order_001155,matched,"clean order, should reconcile on both legs"
order_001156,matched,"clean order, should reconcile on both legs"
order_001157,matched,"clean order, should reconcile on both legs"
order_001158,matched,"clean order, should reconcile on both legs"
order_001159,matched,"clean order, should reconcile on both legs"
order_001160,matched,"clean order, should reconcile on both legs"
order_001161,matched,"clean order, should reconcile on both legs"
order_001162,matched,"clean order, should reconcile on both legs"
order_001163,matched,"clean order, should reconcile on both legs"
order_001164,matched,"clean order, should reconcile on both legs"
order_001165,matched,"clean order, should reconcile on both legs"
order_001166,matched,"clean order, should reconcile on both legs"
order_001167,matched,"clean order, should reconcile on both legs"
order_001168,matched,"clean order, should reconcile on both legs"
order_001169,matched,"clean order, should reconcile on both legs"
order_001170,matched,"clean order, should reconcile on both legs"
order_001171,matched,"clean order, should reconcile on both legs"
order_001172,matched,"clean order, should reconcile on both legs"
order_001173,matched,"clean order, should reconcile on both legs"
order_001174,matched,"clean order, should reconcile on both legs"
order_001175,matched,"clean order, should reconcile on both legs"
order_001176,matched,"clean order, should reconcile on both legs"
order_001177,matched,"clean order, should reconcile on both legs"
order_001178,matched,"clean order, should reconcile on both legs"
order_001179,matched,"clean order, should reconcile on both legs"
order_001180,matched,"clean order, should reconcile on both legs"
order_001181,matched,"clean order, should reconcile on both legs"
order_001182,matched,"clean order, should reconcile on both legs"
order_001183,matched,"clean order, should reconcile on both legs"
order_001184,matched,"clean order, should reconcile on both legs"
order_001185,matched,"clean order, should reconcile on both legs"
order_001186,matched,"clean order, should reconcile on both legs"
order_001187,matched,"clean order, should reconcile on both legs"
order_001188,matched,"clean order, should reconcile on both legs"
order_001189,matched,"clean order, should reconcile on both legs"
order_001190,matched,"clean order, should reconcile on both legs"
order_001191,matched,"clean order, should reconcile on both legs"
order_001192,matched,"clean order, should reconcile on both legs"
order_001193,matched,"clean order, should reconcile on both legs"
order_001194,matched,"clean order, should reconcile on both legs"
order_001195,matched,"clean order, should reconcile on both legs"
order_001196,matched,"clean order, should reconcile on both legs"
order_001197,matched,"clean order, should reconcile on both legs"
order_001198,matched,"clean order, should reconcile on both legs"
order_001199,matched,"clean order, should reconcile on both legs"
order_001200,matched,"clean order, should reconcile on both legs"
order_001201,matched,"clean order, should reconcile on both legs"
order_001202,matched,"clean order, should reconcile on both legs"
order_001203,matched,"clean order, should reconcile on both legs"
order_001204,matched,"clean order, should reconcile on both legs"
order_001205,matched,"clean order, should reconcile on both legs"
order_001206,matched,"clean order, should reconcile on both legs"
order_001207,matched,"clean order, should reconcile on both legs"
order_001208,matched,"clean order, should reconcile on both legs"
order_001209,matched,"clean order, should reconcile on both legs"
order_001210,matched,"clean order, should reconcile on both legs"
order_001211,matched,"clean order, should reconcile on both legs"
order_001212,matched,"clean order, should reconcile on both legs"
order_001213,matched,"clean order, should reconcile on both legs"
order_001214,matched,"clean order, should reconcile on both legs"
order_001215,matched,"clean order, should reconcile on both legs"
order_001216,matched,"clean order, should reconcile on both legs"
order_001217,matched,"clean order, should reconcile on both legs"
order_001218,matched,"clean order, should reconcile on both legs"
order_001219,matched,"clean order, should reconcile on both legs"
order_001220,matched,"clean order, should reconcile on both legs"
order_001221,matched,"clean order, should reconcile on both legs"
order_001222,matched,"clean order, should reconcile on both legs"
order_001223,matched,"clean order, should reconcile on both legs"
order_001224,matched,"clean order, should reconcile on both legs"
order_001225,matched,"clean order, should reconcile on both legs"
order_001226,matched,"clean order, should reconcile on both legs"
order_001227,matched,"clean order, should reconcile on both legs"
order_001228,matched,"clean order, should reconcile on both legs"
order_001229,matched,"clean order, should reconcile on both legs"
order_001230,matched,"clean order, should reconcile on both legs"
order_001231,matched,"clean order, should reconcile on both legs"
order_001232,matched,"clean order, should reconcile on both legs"
order_001233,matched,"clean order, should reconcile on both legs"
order_001234,matched,"clean order, should reconcile on both legs"
order_001235,matched,"clean order, should reconcile on both legs"
order_001236,matched,"clean order, should reconcile on both legs"
order_001237,matched,"clean order, should reconcile on both legs"
order_001238,matched,"clean order, should reconcile on both legs"
order_001239,matched,"clean order, should reconcile on both legs"
order_001240,matched,"clean order, should reconcile on both legs"
order_001241,matched,"clean order, should reconcile on both legs"
order_001242,matched,"clean order, should reconcile on both legs"
order_001243,matched,"clean order, should reconcile on both legs"
order_001244,matched,"clean order, should reconcile on both legs"
order_001245,matched,"clean order, should reconcile on both legs"
order_001246,matched,"clean order, should reconcile on both legs"
order_001247,matched,"clean order, should reconcile on both legs"
order_001248,matched,"clean order, should reconcile on both legs"
order_001249,matched,"clean order, should reconcile on both legs"
order_001250,matched,"clean order, should reconcile on both legs"
order_001251,matched,"clean order, should reconcile on both legs"
order_001252,matched,"clean order, should reconcile on both legs"
order_001253,matched,"clean order, should reconcile on both legs"
order_001254,matched,"clean order, should reconcile on both legs"
order_001255,matched,"clean order, should reconcile on both legs"
order_001256,matched,"clean order, should reconcile on both legs"
order_001257,matched,"clean order, should reconcile on both legs"
order_001258,matched,"clean order, should reconcile on both legs"
order_001259,matched,"clean order, should reconcile on both legs"
order_001260,matched,"clean order, should reconcile on both legs"
order_001261,matched,"clean order, should reconcile on both legs"
order_001262,matched,"clean order, should reconcile on both legs"
order_001263,matched,"clean order, should reconcile on both legs"
order_001264,matched,"clean order, should reconcile on both legs"
order_001265,matched,"clean order, should reconcile on both legs"
order_001266,matched,"clean order, should reconcile on both legs"
order_001267,matched,"clean order, should reconcile on both legs"
order_001268,matched,"clean order, should reconcile on both legs"
order_001269,matched,"clean order, should reconcile on both legs"
order_001270,matched,"clean order, should reconcile on both legs"
order_001271,matched,"clean order, should reconcile on both legs"
order_001272,matched,"clean order, should reconcile on both legs"
order_001273,matched,"clean order, should reconcile on both legs"
order_001274,matched,"clean order, should reconcile on both legs"
order_001275,matched,"clean order, should reconcile on both legs"
order_001276,matched,"clean order, should reconcile on both legs"
order_001277,matched,"clean order, should reconcile on both legs"
order_001278,matched,"clean order, should reconcile on both legs"
order_001279,matched,"clean order, should reconcile on both legs"
order_001280,matched,"clean order, should reconcile on both legs"
order_001281,matched,"clean order, should reconcile on both legs"
order_001282,matched,"clean order, should reconcile on both legs"
order_001283,matched,"clean order, should reconcile on both legs"
order_001284,matched,"clean order, should reconcile on both legs"
order_001285,matched,"clean order, should reconcile on both legs"
order_001286,matched,"clean order, should reconcile on both legs"
order_001287,matched,"clean order, should reconcile on both legs"
order_001288,matched,"clean order, should reconcile on both legs"
order_001289,matched,"clean order, should reconcile on both legs"
order_001290,matched,"clean order, should reconcile on both legs"
order_001291,matched,"clean order, should reconcile on both legs"
order_001292,matched,"clean order, should reconcile on both legs"
order_001293,matched,"clean order, should reconcile on both legs"
order_001294,matched,"clean order, should reconcile on both legs"
order_001295,matched,"clean order, should reconcile on both legs"
order_001296,matched,"clean order, should reconcile on both legs"
order_001297,matched,"clean order, should reconcile on both legs"
order_001298,matched,"clean order, should reconcile on both legs"
order_001299,matched,"clean order, should reconcile on both legs"
order_001300,matched,"clean order, should reconcile on both legs"
order_001301,matched,"clean order, should reconcile on both legs"
order_001302,matched,"clean order, should reconcile on both legs"
order_001303,matched,"clean order, should reconcile on both legs"
order_001304,matched,"clean order, should reconcile on both legs"
order_001305,matched,"clean order, should reconcile on both legs"
order_001306,matched,"clean order, should reconcile on both legs"
order_001307,matched,"clean order, should reconcile on both legs"
order_001308,matched,"clean order, should reconcile on both legs"
order_001309,matched,"clean order, should reconcile on both legs"
order_001310,matched,"clean order, should reconcile on both legs"
order_001311,matched,"clean order, should reconcile on both legs"
order_001312,matched,"clean order, should reconcile on both legs"
order_001313,matched,"clean order, should reconcile on both legs"
order_001314,matched,"clean order, should reconcile on both legs"
order_001315,matched,"clean order, should reconcile on both legs"
order_001316,matched,"clean order, should reconcile on both legs"
order_001317,matched,"clean order, should reconcile on both legs"
order_001318,matched,"clean order, should reconcile on both legs"
order_001319,matched,"clean order, should reconcile on both legs"
order_001320,matched,"clean order, should reconcile on both legs"
order_001321,matched,"clean order, should reconcile on both legs"
order_001322,matched,"clean order, should reconcile on both legs"
order_001323,matched,"clean order, should reconcile on both legs"
order_001324,matched,"clean order, should reconcile on both legs"
order_001325,matched,"clean order, should reconcile on both legs"
order_001326,matched,"clean order, should reconcile on both legs"
order_001327,matched,"clean order, should reconcile on both legs"
order_001328,matched,"clean order, should reconcile on both legs"
order_001329,matched,"clean order, should reconcile on both legs"
order_001330,matched,"clean order, should reconcile on both legs"
order_001331,matched,"clean order, should reconcile on both legs"
order_001332,refund_not_reflected,Razorpay refunded; merchant ledger still books the full sale
order_001333,duplicate_settlement,two settlement rows exist for one order_id
order_001334,no_settlement_found,order never settled (stuck/orphan)
order_001335,fee_footing_mismatch,settled_amount does not foot against gross - fee - tax
order_001336,bank_credit_delayed,"bank credit lands 8 days after settlement, past the window"
order_001337,matched,"clean order, should reconcile on both legs"
order_001338,matched,"clean order, should reconcile on both legs"
order_001339,matched,"clean order, should reconcile on both legs"
order_001340,matched,"clean order, should reconcile on both legs"
order_001341,matched,"clean order, should reconcile on both legs"
order_001342,matched,"clean order, should reconcile on both legs"
order_001343,matched,"clean order, should reconcile on both legs"
order_001344,matched,"clean order, should reconcile on both legs"
order_001345,matched,"clean order, should reconcile on both legs"
order_001346,matched,"clean order, should reconcile on both legs"
order_001347,matched,"clean order, should reconcile on both legs"
order_001348,matched,"clean order, should reconcile on both legs"
order_001349,matched,"clean order, should reconcile on both legs"
order_001350,matched,"clean order, should reconcile on both legs"
order_001351,matched,"clean order, should reconcile on both legs"
order_001352,matched,"clean order, should reconcile on both legs"
order_001353,matched,"clean order, should reconcile on both legs"
order_001354,matched,"clean order, should reconcile on both legs"
order_001355,matched,"clean order, should reconcile on both legs"
order_001356,matched,"clean order, should reconcile on both legs"
order_001357,matched,"clean order, should reconcile on both legs"
order_001358,matched,"clean order, should reconcile on both legs"
order_001359,matched,"clean order, should reconcile on both legs"
order_001360,matched,"clean order, should reconcile on both legs"
order_001361,matched,"clean order, should reconcile on both legs"
order_001362,matched,"clean order, should reconcile on both legs"
order_001363,matched,"clean order, should reconcile on both legs"
order_001364,matched,"clean order, should reconcile on both legs"
order_001365,matched,"clean order, should reconcile on both legs"
order_001366,matched,"clean order, should reconcile on both legs"
order_001367,matched,"clean order, should reconcile on both legs"
order_001368,matched,"clean order, should reconcile on both legs"
order_001369,matched,"clean order, should reconcile on both legs"
order_001370,matched,"clean order, should reconcile on both legs"
order_001371,matched,"clean order, should reconcile on both legs"
order_001372,matched,"clean order, should reconcile on both legs"
order_001373,matched,"clean order, should reconcile on both legs"
order_001374,matched,"clean order, should reconcile on both legs"
order_001375,matched,"clean order, should reconcile on both legs"
order_001376,matched,"clean order, should reconcile on both legs"
order_001377,matched,"clean order, should reconcile on both legs"
order_001378,matched,"clean order, should reconcile on both legs"
order_001379,matched,"clean order, should reconcile on both legs"
order_001380,matched,"clean order, should reconcile on both legs"
order_001381,matched,"clean order, should reconcile on both legs"
order_001382,matched,"clean order, should reconcile on both legs"
order_001383,matched,"clean order, should reconcile on both legs"
order_001384,matched,"clean order, should reconcile on both legs"
order_001385,matched,"clean order, should reconcile on both legs"
order_001386,matched,"clean order, should reconcile on both legs"
order_001387,matched,"clean order, should reconcile on both legs"
order_001388,matched,"clean order, should reconcile on both legs"
order_001389,matched,"clean order, should reconcile on both legs"
order_001390,matched,"clean order, should reconcile on both legs"
order_001391,matched,"clean order, should reconcile on both legs"
order_001392,matched,"clean order, should reconcile on both legs"
order_001393,matched,"clean order, should reconcile on both legs"
order_001394,matched,"clean order, should reconcile on both legs"
order_001395,matched,"clean order, should reconcile on both legs"
order_001396,matched,"clean order, should reconcile on both legs"
order_001397,matched,"clean order, should reconcile on both legs"
order_001398,matched,"clean order, should reconcile on both legs"
order_001399,matched,"clean order, should reconcile on both legs"
order_001400,matched,"clean order, should reconcile on both legs"
order_001401,matched,"clean order, should reconcile on both legs"
order_001402,matched,"clean order, should reconcile on both legs"
order_001403,matched,"clean order, should reconcile on both legs"
order_001404,matched,"clean order, should reconcile on both legs"
order_001405,matched,"clean order, should reconcile on both legs"
order_001406,matched,"clean order, should reconcile on both legs"
order_001407,matched,"clean order, should reconcile on both legs"
order_001408,matched,"clean order, should reconcile on both legs"
order_001409,matched,"clean order, should reconcile on both legs"
order_001410,matched,"clean order, should reconcile on both legs"
order_001411,matched,"clean order, should reconcile on both legs"
order_001412,matched,"clean order, should reconcile on both legs"
order_001413,matched,"clean order, should reconcile on both legs"
order_001414,matched,"clean order, should reconcile on both legs"
order_001415,matched,"clean order, should reconcile on both legs"
order_001416,matched,"clean order, should reconcile on both legs"
order_001417,matched,"clean order, should reconcile on both legs"
order_001418,matched,"clean order, should reconcile on both legs"
order_001419,matched,"clean order, should reconcile on both legs"
order_001420,matched,"clean order, should reconcile on both legs"
order_001421,matched,"clean order, should reconcile on both legs"
order_001422,matched,"clean order, should reconcile on both legs"
order_001423,matched,"clean order, should reconcile on both legs"
order_001424,matched,"clean order, should reconcile on both legs"
order_001425,matched,"clean order, should reconcile on both legs"
order_001426,matched,"clean order, should reconcile on both legs"
order_001427,matched,"clean order, should reconcile on both legs"
order_001428,matched,"clean order, should reconcile on both legs"
order_001429,matched,"clean order, should reconcile on both legs"
order_001430,matched,"clean order, should reconcile on both legs"
order_001431,matched,"clean order, should reconcile on both legs"
order_001432,matched,"clean order, should reconcile on both legs"
order_001433,matched,"clean order, should reconcile on both legs"
order_001434,matched,"clean order, should reconcile on both legs"
order_001435,matched,"clean order, should reconcile on both legs"
order_001436,matched,"clean order, should reconcile on both legs"
order_001437,matched,"clean order, should reconcile on both legs"
order_001438,matched,"clean order, should reconcile on both legs"
order_001439,matched,"clean order, should reconcile on both legs"
order_001440,matched,"clean order, should reconcile on both legs"
order_001441,matched,"clean order, should reconcile on both legs"
order_001442,matched,"clean order, should reconcile on both legs"
order_001443,matched,"clean order, should reconcile on both legs"
order_001444,matched,"clean order, should reconcile on both legs"
order_001445,matched,"clean order, should reconcile on both legs"
order_001446,matched,"clean order, should reconcile on both legs"
order_001447,matched,"clean order, should reconcile on both legs"
order_001448,matched,"clean order, should reconcile on both legs"
order_001449,matched,"clean order, should reconcile on both legs"
order_001450,matched,"clean order, should reconcile on both legs"
order_001451,matched,"clean order, should reconcile on both legs"
order_001452,matched,"clean order, should reconcile on both legs"
order_001453,matched,"clean order, should reconcile on both legs"
order_001454,matched,"clean order, should reconcile on both legs"
order_001455,matched,"clean order, should reconcile on both legs"
order_001456,matched,"clean order, should reconcile on both legs"
order_001457,matched,"clean order, should reconcile on both legs"
order_001458,matched,"clean order, should reconcile on both legs"
order_001459,matched,"clean order, should reconcile on both legs"
order_001460,matched,"clean order, should reconcile on both legs"
order_001461,matched,"clean order, should reconcile on both legs"
order_001462,matched,"clean order, should reconcile on both legs"
order_001463,matched,"clean order, should reconcile on both legs"
order_001464,matched,"clean order, should reconcile on both legs"
order_001465,matched,"clean order, should reconcile on both legs"
order_001466,matched,"clean order, should reconcile on both legs"
order_001467,matched,"clean order, should reconcile on both legs"
order_001468,matched,"clean order, should reconcile on both legs"
order_001469,matched,"clean order, should reconcile on both legs"
order_001470,matched,"clean order, should reconcile on both legs"
order_001471,matched,"clean order, should reconcile on both legs"
order_001472,matched,"clean order, should reconcile on both legs"
order_001473,matched,"clean order, should reconcile on both legs"
order_001474,matched,"clean order, should reconcile on both legs"
order_001475,matched,"clean order, should reconcile on both legs"
order_001476,matched,"clean order, should reconcile on both legs"
order_001477,matched,"clean order, should reconcile on both legs"
order_001478,matched,"clean order, should reconcile on both legs"
order_001479,matched,"clean order, should reconcile on both legs"
order_001480,matched,"clean order, should reconcile on both legs"
order_001481,matched,"clean order, should reconcile on both legs"
order_001482,matched,"clean order, should reconcile on both legs"
order_001483,matched,"clean order, should reconcile on both legs"
order_001484,matched,"clean order, should reconcile on both legs"
order_001485,matched,"clean order, should reconcile on both legs"
order_001486,matched,"clean order, should reconcile on both legs"
order_001487,matched,"clean order, should reconcile on both legs"
order_001488,matched,"clean order, should reconcile on both legs"
order_001489,matched,"clean order, should reconcile on both legs"
order_001490,matched,"clean order, should reconcile on both legs"
order_001491,matched,"clean order, should reconcile on both legs"
order_001492,matched,"clean order, should reconcile on both legs"
order_001493,matched,"clean order, should reconcile on both legs"
order_001494,matched,"clean order, should reconcile on both legs"
order_001495,matched,"clean order, should reconcile on both legs"
order_001496,matched,"clean order, should reconcile on both legs"
order_001497,matched,"clean order, should reconcile on both legs"
order_001498,matched,"clean order, should reconcile on both legs"
order_001499,matched,"clean order, should reconcile on both legs"
order_001500,matched,"clean order, should reconcile on both legs"
order_001501,matched,"clean order, should reconcile on both legs"
order_001502,matched,"clean order, should reconcile on both legs"
order_001503,matched,"clean order, should reconcile on both legs"
order_001504,matched,"clean order, should reconcile on both legs"
order_001505,matched,"clean order, should reconcile on both legs"
order_001506,matched,"clean order, should reconcile on both legs"
order_001507,matched,"clean order, should reconcile on both legs"
order_001508,matched,"clean order, should reconcile on both legs"
order_001509,matched,"clean order, should reconcile on both legs"
order_001510,matched,"clean order, should reconcile on both legs"
order_001511,matched,"clean order, should reconcile on both legs"
order_001512,matched,"clean order, should reconcile on both legs"
order_001513,matched,"clean order, should reconcile on both legs"
order_001514,matched,"clean order, should reconcile on both legs"
order_001515,matched,"clean order, should reconcile on both legs"
order_001516,matched,"clean order, should reconcile on both legs"
order_001517,matched,"clean order, should reconcile on both legs"
order_001518,matched,"clean order, should reconcile on both legs"
order_001519,matched,"clean order, should reconcile on both legs"
order_001520,matched,"clean order, should reconcile on both legs"
order_001521,matched,"clean order, should reconcile on both legs"
order_001522,matched,"clean order, should reconcile on both legs"
order_001523,matched,"clean order, should reconcile on both legs"
order_001524,matched,"clean order, should reconcile on both legs"
order_001525,matched,"clean order, should reconcile on both legs"
order_001526,matched,"clean order, should reconcile on both legs"
order_001527,matched,"clean order, should reconcile on both legs"
order_001528,matched,"clean order, should reconcile on both legs"
order_001529,matched,"clean order, should reconcile on both legs"
order_001530,matched,"clean order, should reconcile on both legs"
order_001531,matched,"clean order, should reconcile on both legs"
order_001532,matched,"clean order, should reconcile on both legs"
order_001533,matched,"clean order, should reconcile on both legs"
order_001534,matched,"clean order, should reconcile on both legs"
order_001535,matched,"clean order, should reconcile on both legs"
order_001536,matched,"clean order, should reconcile on both legs"
order_001537,matched,"clean order, should reconcile on both legs"
order_001538,matched,"clean order, should reconcile on both legs"
order_001539,matched,"clean order, should reconcile on both legs"
order_001540,matched,"clean order, should reconcile on both legs"
order_001541,matched,"clean order, should reconcile on both legs"
order_001542,matched,"clean order, should reconcile on both legs"
order_001543,matched,"clean order, should reconcile on both legs"
order_001544,matched,"clean order, should reconcile on both legs"
order_001545,matched,"clean order, should reconcile on both legs"
order_001546,matched,"clean order, should reconcile on both legs"
order_001547,matched,"clean order, should reconcile on both legs"
order_001548,matched,"clean order, should reconcile on both legs"
order_001549,matched,"clean order, should reconcile on both legs"
order_001550,matched,"clean order, should reconcile on both legs"
order_001551,matched,"clean order, should reconcile on both legs"
order_001552,matched,"clean order, should reconcile on both legs"
order_001553,matched,"clean order, should reconcile on both legs"
order_001554,refund_not_reflected,Razorpay refunded; merchant ledger still books the full sale
order_001555,duplicate_settlement,two settlement rows exist for one order_id
order_001556,no_settlement_found,order never settled (stuck/orphan)
order_001557,fee_footing_mismatch,settled_amount does not foot against gross - fee - tax
order_001558,bank_credit_delayed,"bank credit lands 8 days after settlement, past the window"
order_001559,matched,"clean order, should reconcile on both legs"
order_001560,matched,"clean order, should reconcile on both legs"
order_001561,matched,"clean order, should reconcile on both legs"
order_001562,matched,"clean order, should reconcile on both legs"
order_001563,matched,"clean order, should reconcile on both legs"
order_001564,matched,"clean order, should reconcile on both legs"
order_001565,matched,"clean order, should reconcile on both legs"
order_001566,matched,"clean order, should reconcile on both legs"
order_001567,matched,"clean order, should reconcile on both legs"
order_001568,matched,"clean order, should reconcile on both legs"
order_001569,matched,"clean order, should reconcile on both legs"
order_001570,matched,"clean order, should reconcile on both legs"
order_001571,matched,"clean order, should reconcile on both legs"
order_001572,matched,"clean order, should reconcile on both legs"
order_001573,matched,"clean order, should reconcile on both legs"
order_001574,matched,"clean order, should reconcile on both legs"
order_001575,matched,"clean order, should reconcile on both legs"
order_001576,matched,"clean order, should reconcile on both legs"
order_001577,matched,"clean order, should reconcile on both legs"
order_001578,matched,"clean order, should reconcile on both legs"
order_001579,matched,"clean order, should reconcile on both legs"
order_001580,matched,"clean order, should reconcile on both legs"
order_001581,matched,"clean order, should reconcile on both legs"
order_001582,matched,"clean order, should reconcile on both legs"
order_001583,matched,"clean order, should reconcile on both legs"
order_001584,matched,"clean order, should reconcile on both legs"
order_001585,matched,"clean order, should reconcile on both legs"
order_001586,matched,"clean order, should reconcile on both legs"
order_001587,matched,"clean order, should reconcile on both legs"
order_001588,matched,"clean order, should reconcile on both legs"
order_001589,matched,"clean order, should reconcile on both legs"
order_001590,matched,"clean order, should reconcile on both legs"
order_001591,matched,"clean order, should reconcile on both legs"
order_001592,matched,"clean order, should reconcile on both legs"
order_001593,matched,"clean order, should reconcile on both legs"
order_001594,matched,"clean order, should reconcile on both legs"
order_001595,matched,"clean order, should reconcile on both legs"
order_001596,matched,"clean order, should reconcile on both legs"
order_001597,matched,"clean order, should reconcile on both legs"
order_001598,matched,"clean order, should reconcile on both legs"
order_001599,matched,"clean order, should reconcile on both legs"
order_001600,matched,"clean order, should reconcile on both legs"
order_001601,matched,"clean order, should reconcile on both legs"
order_001602,matched,"clean order, should reconcile on both legs"
order_001603,matched,"clean order, should reconcile on both legs"
order_001604,matched,"clean order, should reconcile on both legs"
order_001605,matched,"clean order, should reconcile on both legs"
order_001606,matched,"clean order, should reconcile on both legs"
order_001607,matched,"clean order, should reconcile on both legs"
order_001608,matched,"clean order, should reconcile on both legs"
order_001609,matched,"clean order, should reconcile on both legs"
order_001610,matched,"clean order, should reconcile on both legs"
order_001611,matched,"clean order, should reconcile on both legs"
order_001612,matched,"clean order, should reconcile on both legs"
order_001613,matched,"clean order, should reconcile on both legs"
order_001614,matched,"clean order, should reconcile on both legs"
order_001615,matched,"clean order, should reconcile on both legs"
order_001616,matched,"clean order, should reconcile on both legs"
order_001617,matched,"clean order, should reconcile on both legs"
order_001618,matched,"clean order, should reconcile on both legs"
order_001619,matched,"clean order, should reconcile on both legs"
order_001620,matched,"clean order, should reconcile on both legs"
order_001621,matched,"clean order, should reconcile on both legs"
order_001622,matched,"clean order, should reconcile on both legs"
order_001623,matched,"clean order, should reconcile on both legs"
order_001624,matched,"clean order, should reconcile on both legs"
order_001625,matched,"clean order, should reconcile on both legs"
order_001626,matched,"clean order, should reconcile on both legs"
order_001627,matched,"clean order, should reconcile on both legs"
order_001628,matched,"clean order, should reconcile on both legs"
order_001629,matched,"clean order, should reconcile on both legs"
order_001630,matched,"clean order, should reconcile on both legs"
order_001631,matched,"clean order, should reconcile on both legs"
order_001632,matched,"clean order, should reconcile on both legs"
order_001633,matched,"clean order, should reconcile on both legs"
order_001634,matched,"clean order, should reconcile on both legs"
order_001635,matched,"clean order, should reconcile on both legs"
order_001636,matched,"clean order, should reconcile on both legs"
order_001637,matched,"clean order, should reconcile on both legs"
order_001638,matched,"clean order, should reconcile on both legs"
order_001639,matched,"clean order, should reconcile on both legs"
order_001640,matched,"clean order, should reconcile on both legs"
order_001641,matched,"clean order, should reconcile on both legs"
order_001642,matched,"clean order, should reconcile on both legs"
order_001643,matched,"clean order, should reconcile on both legs"
order_001644,matched,"clean order, should reconcile on both legs"
order_001645,matched,"clean order, should reconcile on both legs"
order_001646,matched,"clean order, should reconcile on both legs"
order_001647,matched,"clean order, should reconcile on both legs"
order_001648,matched,"clean order, should reconcile on both legs"
order_001649,matched,"clean order, should reconcile on both legs"
order_001650,matched,"clean order, should reconcile on both legs"
order_001651,matched,"clean order, should reconcile on both legs"
order_001652,matched,"clean order, should reconcile on both legs"
order_001653,matched,"clean order, should reconcile on both legs"
order_001654,matched,"clean order, should reconcile on both legs"
order_001655,matched,"clean order, should reconcile on both legs"
order_001656,matched,"clean order, should reconcile on both legs"
order_001657,matched,"clean order, should reconcile on both legs"
order_001658,matched,"clean order, should reconcile on both legs"
order_001659,matched,"clean order, should reconcile on both legs"
order_001660,matched,"clean order, should reconcile on both legs"
order_001661,matched,"clean order, should reconcile on both legs"
order_001662,matched,"clean order, should reconcile on both legs"
order_001663,matched,"clean order, should reconcile on both legs"
order_001664,matched,"clean order, should reconcile on both legs"
order_001665,matched,"clean order, should reconcile on both legs"
order_001666,matched,"clean order, should reconcile on both legs"
order_001667,matched,"clean order, should reconcile on both legs"
order_001668,matched,"clean order, should reconcile on both legs"
order_001669,matched,"clean order, should reconcile on both legs"
order_001670,matched,"clean order, should reconcile on both legs"
order_001671,matched,"clean order, should reconcile on both legs"
order_001672,matched,"clean order, should reconcile on both legs"
order_001673,matched,"clean order, should reconcile on both legs"
order_001674,matched,"clean order, should reconcile on both legs"
order_001675,matched,"clean order, should reconcile on both legs"
order_001676,matched,"clean order, should reconcile on both legs"
order_001677,matched,"clean order, should reconcile on both legs"
order_001678,matched,"clean order, should reconcile on both legs"
order_001679,matched,"clean order, should reconcile on both legs"
order_001680,matched,"clean order, should reconcile on both legs"
order_001681,matched,"clean order, should reconcile on both legs"
order_001682,matched,"clean order, should reconcile on both legs"
order_001683,matched,"clean order, should reconcile on both legs"
order_001684,matched,"clean order, should reconcile on both legs"
order_001685,matched,"clean order, should reconcile on both legs"
order_001686,matched,"clean order, should reconcile on both legs"
order_001687,matched,"clean order, should reconcile on both legs"
order_001688,matched,"clean order, should reconcile on both legs"
order_001689,matched,"clean order, should reconcile on both legs"
order_001690,matched,"clean order, should reconcile on both legs"
order_001691,matched,"clean order, should reconcile on both legs"
order_001692,matched,"clean order, should reconcile on both legs"
order_001693,matched,"clean order, should reconcile on both legs"
order_001694,matched,"clean order, should reconcile on both legs"
order_001695,matched,"clean order, should reconcile on both legs"
order_001696,matched,"clean order, should reconcile on both legs"
order_001697,matched,"clean order, should reconcile on both legs"
order_001698,matched,"clean order, should reconcile on both legs"
order_001699,matched,"clean order, should reconcile on both legs"
order_001700,matched,"clean order, should reconcile on both legs"
order_001701,matched,"clean order, should reconcile on both legs"
order_001702,matched,"clean order, should reconcile on both legs"
order_001703,matched,"clean order, should reconcile on both legs"
order_001704,matched,"clean order, should reconcile on both legs"
order_001705,matched,"clean order, should reconcile on both legs"
order_001706,matched,"clean order, should reconcile on both legs"
order_001707,matched,"clean order, should reconcile on both legs"
order_001708,matched,"clean order, should reconcile on both legs"
order_001709,matched,"clean order, should reconcile on both legs"
order_001710,matched,"clean order, should reconcile on both legs"
order_001711,matched,"clean order, should reconcile on both legs"
order_001712,matched,"clean order, should reconcile on both legs"
order_001713,matched,"clean order, should reconcile on both legs"
order_001714,matched,"clean order, should reconcile on both legs"
order_001715,matched,"clean order, should reconcile on both legs"
order_001716,matched,"clean order, should reconcile on both legs"
order_001717,matched,"clean order, should reconcile on both legs"
order_001718,matched,"clean order, should reconcile on both legs"
order_001719,matched,"clean order, should reconcile on both legs"
order_001720,matched,"clean order, should reconcile on both legs"
order_001721,matched,"clean order, should reconcile on both legs"
order_001722,matched,"clean order, should reconcile on both legs"
order_001723,matched,"clean order, should reconcile on both legs"
order_001724,matched,"clean order, should reconcile on both legs"
order_001725,matched,"clean order, should reconcile on both legs"
order_001726,matched,"clean order, should reconcile on both legs"
order_001727,matched,"clean order, should reconcile on both legs"
